id,acc_open_past_24mths,mo_sin_old_il_acct,mo_sin_rcnt_tl,open_acc_6m,mths_since_rcnt_il,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_2yrs,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,open_il_12m,open_il_24m,avg_cur_bal,percent_bc_gt_75,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_rv_12m,open_rv_24m,earliest_cr_line
953,2.0,159.0,4.0,,,0.0,0.0,0.0,239.0,31.0,,,16271.0,25.0,0.0,0.0,0.0,1.0,,,Jan-1995
954,2.0,123.0,11.0,,,0.0,0.0,0.0,258.0,26.0,,,32959.0,100.0,0.0,0.0,0.0,1.0,,,Jun-1993
955,4.0,148.0,15.0,,,0.0,0.0,0.0,126.0,31.0,,,26577.0,100.0,0.0,0.0,0.0,0.0,,,Aug-2002
956,8.0,123.0,1.0,,,0.0,0.0,0.0,119.0,6.0,,,5854.0,37.5,0.0,0.0,0.0,4.0,,,Sep-2004
957,2.0,102.0,2.0,,,0.0,0.0,0.0,82.0,2.0,,,6964.0,100.0,0.0,0.0,0.0,2.0,,,Jun-2006
958,2.0,189.0,2.0,,,0.0,0.0,0.0,249.0,55.0,,,3717.0,100.0,0.0,0.0,0.0,1.0,,,Mar-1994
959,6.0,154.0,9.0,,,0.0,0.0,0.0,123.0,16.0,,,19213.0,0.0,0.0,0.0,0.0,3.0,,,Feb-2002
960,4.0,66.0,14.0,,,0.0,0.0,0.0,325.0,14.0,,,3518.0,100.0,0.0,0.0,0.0,0.0,,,Nov-1987
961,3.0,81.0,3.0,,,0.0,0.0,0.0,68.0,25.0,,,6468.0,100.0,0.0,0.0,0.0,2.0,,,Mar-2008
962,24.0,134.0,1.0,,,0.0,0.0,0.0,162.0,5.0,,,8792.0,100.0,0.0,0.0,0.0,9.0,,,Jun-2001
963,2.0,132.0,6.0,,,0.0,0.0,1.0,409.0,30.0,,,13520.0,55.6,0.0,0.0,1.0,1.0,,,Nov-1980
964,2.0,150.0,9.0,,,0.0,0.0,0.0,320.0,25.0,,,28998.0,30.0,0.0,0.0,0.0,1.0,,,Apr-1988
965,1.0,18.0,18.0,,,0.0,0.0,0.0,141.0,45.0,,,4157.0,0.0,0.0,0.0,0.0,0.0,,,Mar-2003
966,5.0,165.0,3.0,,,0.0,0.0,0.0,237.0,3.0,,,4953.0,100.0,0.0,0.0,0.0,3.0,,,Mar-1995
967,5.0,121.0,2.0,,,0.0,0.0,0.0,165.0,2.0,,,11361.0,50.0,0.0,0.0,0.0,3.0,,,Mar-2001
968,4.0,143.0,5.0,,,0.0,0.0,0.0,215.0,13.0,,,95.0,0.0,0.0,0.0,0.0,1.0,,,Jan-1997
969,1.0,88.0,5.0,,,0.0,0.0,0.0,190.0,5.0,,,2400.0,25.0,0.0,0.0,0.0,1.0,,,Feb-1999
970,10.0,326.0,3.0,,,0.0,0.0,0.0,284.0,6.0,,,4187.0,42.9,0.0,0.0,0.0,5.0,,,Oct-1987
971,4.0,188.0,1.0,,,0.0,0.0,1.0,142.0,1.0,,,10307.0,71.4,0.0,0.0,0.0,2.0,,,Apr-1999
972,3.0,184.0,11.0,,,0.0,0.0,0.0,184.0,11.0,,,3596.0,11.1,0.0,0.0,0.0,2.0,,,Aug-1999
973,1.0,156.0,12.0,,,0.0,0.0,2.0,179.0,12.0,,,58907.0,75.0,0.0,0.0,1.0,1.0,,,Jan-2000
974,12.0,168.0,7.0,,,0.0,0.0,0.0,248.0,7.0,,,13883.0,40.0,0.0,0.0,0.0,10.0,,,Apr-1994
975,2.0,140.0,18.0,,,0.0,0.0,0.0,310.0,18.0,,,12847.0,0.0,0.0,0.0,0.0,0.0,,,Feb-1989
976,3.0,169.0,12.0,,,0.0,0.0,0.0,443.0,12.0,,,7513.0,0.0,0.0,0.0,0.0,1.0,,,Jan-1978
977,4.0,125.0,12.0,,,0.0,0.0,0.0,307.0,12.0,,,17886.0,18.2,0.0,0.0,0.0,1.0,,,Mar-1989
978,1.0,135.0,7.0,,,0.0,0.0,0.0,284.0,7.0,,,1268.0,66.7,0.0,0.0,0.0,1.0,,,Apr-1991
979,4.0,116.0,4.0,,,0.0,0.0,0.0,168.0,14.0,,,5855.0,33.3,0.0,0.0,0.0,1.0,,,Dec-2000
980,6.0,118.0,3.0,,,0.0,0.0,0.0,194.0,13.0,,,3028.0,57.1,0.0,0.0,0.0,3.0,,,Oct-1998
981,6.0,146.0,4.0,,,0.0,0.0,0.0,186.0,12.0,,,3130.0,50.0,0.0,0.0,0.0,4.0,,,Jun-1999
982,7.0,141.0,4.0,,,0.0,0.0,0.0,234.0,4.0,,,29378.0,0.0,0.0,0.0,0.0,6.0,,,Jun-1995
983,1.0,137.0,10.0,,,0.0,0.0,0.0,566.0,44.0,,,29866.0,100.0,0.0,0.0,0.0,1.0,,,Oct-1967
984,6.0,149.0,2.0,,,0.0,0.0,0.0,142.0,2.0,,,2695.0,0.0,0.0,0.0,0.0,4.0,,,Jul-2002
985,4.0,129.0,6.0,,,0.0,0.0,0.0,222.0,6.0,,,4013.0,100.0,0.0,0.0,0.0,1.0,,,Jun-1996
986,4.0,84.0,4.0,,,0.0,0.0,0.0,129.0,4.0,,,5110.0,100.0,0.0,0.0,0.0,2.0,,,Mar-2004
987,5.0,145.0,5.0,,,0.0,0.0,0.0,163.0,12.0,,,64398.0,100.0,0.0,0.0,0.0,2.0,,,May-2001
988,8.0,24.0,9.0,,,0.0,0.0,1.0,44.0,9.0,,,1572.0,11.1,0.0,0.0,0.0,3.0,,,Apr-2011
989,1.0,114.0,13.0,,,0.0,0.0,1.0,188.0,13.0,,,7909.0,20.0,0.0,0.0,0.0,0.0,,,Apr-1999
990,0.0,131.0,37.0,,,0.0,0.0,0.0,211.0,40.0,,,50425.0,0.0,0.0,0.0,0.0,0.0,,,May-1997
991,6.0,146.0,6.0,,,0.0,0.0,0.0,219.0,6.0,,,3225.0,66.7,0.0,0.0,0.0,3.0,,,Sep-1996
992,3.0,230.0,16.0,,,0.0,0.0,0.0,116.0,16.0,,,2436.0,80.0,0.0,0.0,0.0,0.0,,,Oct-1995
993,6.0,149.0,5.0,,,0.0,0.0,0.0,165.0,5.0,,,1503.0,0.0,0.0,0.0,0.0,2.0,,,Mar-2001
994,2.0,30.0,2.0,,,0.0,0.0,0.0,213.0,2.0,,,2359.0,0.0,0.0,0.0,0.0,2.0,,,Mar-1997
995,16.0,103.0,3.0,,,0.0,0.0,0.0,224.0,3.0,,,8120.0,64.3,0.0,0.0,0.0,2.0,,,Aug-1984
996,1.0,135.0,1.0,,,0.0,0.0,0.0,164.0,1.0,,,3032.0,36.4,0.0,0.0,0.0,1.0,,,Apr-2001
997,5.0,17.0,4.0,,,0.0,0.0,0.0,349.0,4.0,,,41643.0,66.7,0.0,0.0,0.0,4.0,,,Nov-1985
998,2.0,203.0,13.0,,,0.0,0.0,0.0,139.0,13.0,,,29319.0,0.0,0.0,0.0,0.0,0.0,,,Jan-1998
999,3.0,108.0,4.0,,,0.0,0.0,0.0,259.0,4.0,,,22128.0,100.0,0.0,0.0,0.0,3.0,,,May-1993
