id,dti,mort_acc,il_util,total_il_high_credit_limit,bc_util,all_util,tot_coll_amt,revol_util,total_rev_hi_lim,open_act_il,bc_open_to_buy,num_actv_rev_tl,num_bc_sats,delinq_amnt,open_acc,tot_cur_bal,num_actv_bc_tl,total_bc_limit,acc_now_delinq
938,10.73,2.0,,50430.0,0.0,,0.0,71.4,22200.0,,500.0,1.0,1.0,0.0,8.0,410645.0,0.0,500.0,0.0
939,29.05,0.0,,68556.0,94.7,,0.0,70.5,18600.0,,695.0,9.0,8.0,0.0,11.0,72887.0,8.0,13100.0,0.0
940,12.88,4.0,,54146.0,99.2,,0.0,98.7,137900.0,,294.0,6.0,4.0,0.0,15.0,325163.0,4.0,37600.0,0.0
941,14.46,0.0,,19504.0,21.5,,1309.0,22.1,22800.0,,12087.0,7.0,5.0,0.0,13.0,16463.0,4.0,15400.0,0.0
942,16.7,0.0,,31003.0,86.2,,104.0,62.7,4400.0,,385.0,4.0,2.0,0.0,6.0,28844.0,2.0,2800.0,0.0
943,15.63,4.0,,29266.0,79.3,,0.0,45.6,19200.0,,1866.0,6.0,5.0,0.0,8.0,24528.0,5.0,9000.0,0.0
944,19.02,2.0,,22177.0,82.3,,407.0,53.5,37900.0,,4348.0,7.0,6.0,0.0,13.0,204440.0,6.0,24500.0,0.0
945,5.93,0.0,,0.0,50.6,,0.0,48.8,30300.0,,14321.0,3.0,2.0,0.0,4.0,15797.0,2.0,29000.0,0.0
946,16.91,1.0,,60295.0,23.5,,0.0,45.6,42900.0,,13390.0,4.0,6.0,0.0,13.0,196624.0,3.0,17500.0,0.0
947,23.17,2.0,,44567.0,68.0,,281.0,56.9,56400.0,,14270.0,8.0,7.0,0.0,15.0,175536.0,7.0,44600.0,0.0
948,14.4,2.0,,67366.0,73.0,,0.0,67.6,231600.0,,23053.0,16.0,11.0,0.0,23.0,819257.0,11.0,111700.0,0.0
949,9.96,0.0,,21500.0,73.4,,0.0,47.0,30000.0,,4860.0,8.0,7.0,0.0,16.0,33671.0,6.0,18300.0,0.0
950,20.07,2.0,,16025.0,76.0,,0.0,49.5,8200.0,,1080.0,8.0,6.0,0.0,11.0,16746.0,6.0,4500.0,0.0
951,7.87,0.0,,23853.0,81.2,,0.0,57.3,15600.0,,1016.0,7.0,3.0,0.0,8.0,26985.0,3.0,5400.0,0.0
952,16.69,1.0,,23275.0,47.2,,0.0,39.1,45300.0,,19784.0,5.0,5.0,0.0,9.0,143785.0,5.0,37500.0,0.0
953,19.2,7.0,,1000.0,52.9,,0.0,67.1,45800.0,,10182.0,5.0,4.0,0.0,10.0,162710.0,2.0,21600.0,0.0
954,24.55,3.0,,10373.0,84.4,,0.0,79.9,68800.0,,1920.0,5.0,2.0,0.0,8.0,263673.0,2.0,12300.0,0.0
955,22.57,4.0,,86713.0,87.0,,0.0,69.4,33600.0,,2658.0,4.0,2.0,0.0,12.0,318926.0,2.0,20400.0,0.0
956,24.9,0.0,,88946.0,71.2,,0.0,61.5,24500.0,,5896.0,8.0,9.0,0.0,18.0,99521.0,7.0,20500.0,0.0
957,28.94,0.0,,25763.0,85.0,,0.0,64.8,13100.0,,840.0,2.0,1.0,0.0,4.0,27855.0,1.0,5600.0,0.0
958,29.05,0.0,,10054.0,99.1,,0.0,99.7,12200.0,,81.0,5.0,3.0,0.0,6.0,22299.0,3.0,9200.0,0.0
959,24.71,3.0,,160976.0,56.2,,0.0,51.0,36800.0,,11246.0,6.0,4.0,0.0,11.0,211339.0,4.0,25700.0,0.0
960,21.84,0.0,,29169.0,94.7,,0.0,78.5,13100.0,,301.0,6.0,3.0,0.0,11.0,31659.0,3.0,5700.0,0.0
961,26.34,1.0,,43872.0,93.7,,57.0,93.7,4800.0,,303.0,5.0,5.0,0.0,7.0,45274.0,5.0,4800.0,0.0
962,36.68,5.0,,108569.0,100.3,,0.0,89.5,30100.0,,0.0,6.0,4.0,0.0,18.0,158262.0,4.0,18300.0,0.0
963,16.52,7.0,,48706.0,77.4,,0.0,66.6,98100.0,,14795.0,14.0,9.0,0.0,20.0,270400.0,8.0,65400.0,0.0
964,26.07,10.0,,63554.0,33.3,,0.0,32.6,230900.0,,152700.0,10.0,10.0,0.0,20.0,521955.0,9.0,223500.0,0.0
965,15.08,0.0,,14000.0,42.7,,0.0,42.7,29500.0,,16900.0,1.0,4.0,0.0,5.0,20783.0,1.0,29500.0,0.0
966,15.89,1.0,,40044.0,91.9,,0.0,71.0,22200.0,,601.0,4.0,3.0,0.0,9.0,44576.0,3.0,7400.0,0.0
967,20.41,2.0,,64053.0,71.0,,0.0,46.8,42500.0,,7143.0,9.0,6.0,0.0,18.0,193145.0,5.0,24600.0,0.0
968,0.63,3.0,,0.0,47.6,,0.0,3.4,13800.0,,524.0,1.0,1.0,0.0,5.0,476.0,1.0,1000.0,0.0
969,14.36,0.0,,19500.0,19.9,,0.0,19.9,29900.0,,23138.0,4.0,4.0,0.0,10.0,23998.0,3.0,28900.0,0.0
970,16.67,3.0,,79251.0,71.1,,0.0,56.8,41500.0,,7476.0,6.0,7.0,0.0,22.0,87931.0,4.0,25900.0,0.0
971,9.93,6.0,,6000.0,80.5,,0.0,73.3,22100.0,,3030.0,10.0,7.0,0.0,13.0,123685.0,7.0,15500.0,0.0
972,24.95,0.0,,49625.0,54.4,,0.0,43.0,99600.0,,35549.0,9.0,9.0,0.0,18.0,64724.0,7.0,77900.0,0.0
973,10.04,3.0,,17214.0,87.0,,0.0,71.4,30600.0,,3265.0,4.0,4.0,0.0,10.0,530159.0,4.0,25100.0,0.0
974,23.17,8.0,,25965.0,53.7,,0.0,62.6,53100.0,,7267.0,13.0,5.0,0.0,24.0,291540.0,5.0,15700.0,0.0
975,6.68,5.0,,41465.0,4.0,,0.0,3.7,58200.0,,33604.0,4.0,4.0,0.0,12.0,154169.0,2.0,35000.0,0.0
976,10.91,1.0,,32039.0,0.0,,0.0,0.0,67500.0,,28000.0,0.0,2.0,0.0,8.0,60101.0,0.0,28000.0,0.0
977,9.17,3.0,,0.0,54.7,,0.0,45.2,92600.0,,34541.0,8.0,11.0,0.0,22.0,357727.0,7.0,76200.0,0.0
978,2.08,2.0,,0.0,74.7,,141.0,54.1,16400.0,,2990.0,5.0,3.0,0.0,7.0,8877.0,3.0,11800.0,0.0
979,35.84,0.0,,42619.0,66.6,,0.0,52.1,22100.0,,5782.0,3.0,3.0,0.0,9.0,46838.0,3.0,17300.0,0.0
980,29.4,0.0,,31000.0,74.6,,0.0,62.8,26800.0,,5577.0,9.0,7.0,0.0,14.0,42388.0,7.0,22000.0,0.0
981,26.99,0.0,,28130.0,56.4,,0.0,60.0,22800.0,,4229.0,9.0,4.0,0.0,13.0,40692.0,3.0,9700.0,0.0
982,15.71,5.0,,17965.0,35.3,,0.0,46.5,35500.0,,14231.0,6.0,7.0,0.0,13.0,352538.0,4.0,22000.0,0.0
983,27.8,5.0,,0.0,97.1,,0.0,97.1,49100.0,,1427.0,4.0,4.0,0.0,6.0,179196.0,4.0,49100.0,0.0
984,32.43,0.0,,33682.0,23.0,,0.0,20.6,33000.0,,14627.0,5.0,6.0,0.0,13.0,32345.0,3.0,19000.0,0.0
985,30.61,1.0,,27684.0,95.6,,196.0,81.7,16600.0,,313.0,7.0,2.0,0.0,9.0,36121.0,2.0,7100.0,0.0
986,15.86,0.0,,33545.0,91.3,,0.0,91.3,4300.0,,374.0,4.0,4.0,0.0,6.0,30657.0,4.0,4300.0,0.0
987,12.68,3.0,,26143.0,99.9,,0.0,50.8,32100.0,,6.0,5.0,3.0,0.0,7.0,450783.0,3.0,11200.0,0.0
988,22.11,0.0,,32039.0,35.2,,0.0,28.9,40400.0,,15815.0,12.0,9.0,0.0,24.0,36151.0,8.0,24400.0,0.0
989,24.92,2.0,,17243.0,68.3,,0.0,62.8,18400.0,,4980.0,6.0,5.0,0.0,9.0,71177.0,5.0,15700.0,0.0
990,1.23,4.0,,0.0,22.8,,0.0,21.9,28200.0,,13283.0,2.0,1.0,0.0,3.0,151275.0,1.0,17200.0,0.0
991,28.92,8.0,,40474.0,87.9,,0.0,44.8,30500.0,,1093.0,9.0,3.0,0.0,12.0,38699.0,3.0,9000.0,0.0
992,7.26,0.0,,9475.0,93.2,,0.0,79.0,18600.0,,1064.0,6.0,5.0,0.0,8.0,19484.0,5.0,15600.0,0.0
993,5.04,10.0,,0.0,51.9,,0.0,47.2,19100.0,,7361.0,4.0,3.0,0.0,6.0,9016.0,3.0,15300.0,0.0
994,14.47,5.0,,30530.0,3.4,,558.0,10.9,118200.0,,40774.0,3.0,11.0,0.0,16.0,37738.0,2.0,42200.0,0.0
995,33.78,6.0,,53965.0,76.3,,0.0,64.6,89400.0,,17630.0,17.0,14.0,0.0,33.0,259853.0,13.0,74300.0,0.0
996,17.72,2.0,,45312.0,39.9,,0.0,35.9,70500.0,,38080.0,5.0,11.0,0.0,15.0,45476.0,5.0,63400.0,0.0
997,8.84,1.0,,19938.0,89.5,,0.0,77.7,18100.0,,1631.0,5.0,3.0,0.0,7.0,291499.0,3.0,15500.0,0.0
998,6.83,1.0,,34638.0,56.4,,0.0,33.6,45500.0,,11083.0,3.0,2.0,0.0,8.0,234549.0,2.0,25400.0,0.0
999,13.98,1.0,,10000.0,91.3,,0.0,77.3,7500.0,,481.0,4.0,2.0,0.0,6.0,132765.0,2.0,5500.0,0.0
